CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,,,,,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,,,,,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,,,,,,,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
4/13/2026,31:58.7,2m 45.8s,165.8,50.57717871,-111.8860127,22.3,130.9,17.7,2490,4186.4,13.218782,35.934058,5.368656,34.001488,-12.079476,31.093466,-10.961006,8.500372,-20.8,2.4,-26.8,333.2,291,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-55.4,304.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1684,1248,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.314,781,1978,7.371,FALSE,3.667,3.647,0.061,FALSE,FALSE,4.947,119.8,112.8,122.7,590,93,1,20,5,19060.7,4765.19,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,89.1,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:58.8,2m 45.9s,165.9,50.57718079,-111.8860203,24.2,130.9,19,2491,4188.3,13.705707,35.934058,6.039738,34.001488,-12.30317,31.093466,-10.961006,8.500372,-22.1,3.6,-17.1,342.9,293.2,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-47.6,312.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1684,1106,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.212,779,1978,7.371,FALSE,3.62,3.592,0.061,FALSE,FALSE,9.639,119.8,112.8,122.7,590,93,1,20,5,19060.7,4765.19,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,90.4,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:58.9,2m 46.0s,166,50.57718337,-111.8860289,26.2,130.9,20.6,2493,4190.5,13.928432,35.934058,6.934514,34.001488,-12.079476,31.093466,-11.1847,8.500372,-22.8,5.8,-12,348,295.2,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-45,315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1684,1106,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.212,779,1978,7.371,FALSE,3.62,3.592,0.061,FALSE,FALSE,9.639,119.8,112.8,122.7,590,93,1,20,5,19060.7,4765.19,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,91.9,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:59.0,2m 46.1s,166.1,50.57718639,-111.8860368,27.8,130.9,22.3,2495,4192.6,13.897861,35.934058,7.605596,34.001488,-11.632088,31.093466,-11.1847,8.500372,-22.5,7.1,-11.2,348.8,301.2,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-44.5,315.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1636,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.212,779,1978,7.371,FALSE,3.62,3.592,0.061,FALSE,FALSE,9.639,119.8,112.8,122.7,590,93,1,20,5,19060.7,4765.19,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,93.1,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:59.1,2m 46.2s,166.2,50.57719006,-111.8860446,29.8,130.9,23.9,2497,4194.9,14.048268,35.934058,8.500372,34.001488,-11.1847,31.093466,-11.1847,8.500372,-22.3,6.4,-10.7,349.3,306.4,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-44.4,315.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1554,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.212,779,1978,7.371,FALSE,3.62,3.592,0.061,FALSE,FALSE,9.639,119.8,112.8,122.7,590,93,1,20,5,19060.7,4765.19,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,94.4,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:59.2,2m 46.3s,166.3,50.57719382,-111.8860519,31.8,130.9,25.5,2499,4197,14.009032,35.934058,8.724066,34.001488,-10.961006,31.093466,-10.737312,8.500372,-23,5.4,-10.4,349.6,309,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-44.4,315.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1403,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.212,779,1978,7.309,FALSE,3.62,3.592,0.061,FALSE,FALSE,9.639,119.8,112.8,122.7,575,90,3,20,5,19491.5,4872.89,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,95.5,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:59.3,2m 46.4s,166.4,50.57719801,-111.8860591,33.4,130.9,26.9,2501,4199.3,14.121099,35.934058,9.171454,34.001488,-10.737312,31.093466,-9.842536,8.500372,-25,5.6,-10.5,349.5,312.3,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-44.4,315.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1165,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.212,779,1978,7.309,FALSE,3.62,3.592,0.061,FALSE,FALSE,9.639,119.8,112.8,122.7,575,90,3,20,5,19491.5,4872.89,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,96.6,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:59.4,2m 46.5s,166.5,50.57720188,-111.886066,35.1,130.9,28.5,2502,4201.4,14.249852,35.934058,9.618842,34.001488,-10.513618,31.093466,-8.94776,8.500372,-26.9,5.8,-10.6,349.4,311.7,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-44.4,315.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1148,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.212,779,1978,7.309,FALSE,3.62,3.592,0.061,FALSE,FALSE,9.639,119.8,112.8,122.7,575,90,3,20,5,19491.5,4872.89,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,97.7,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:59.5,2m 46.6s,166.6,50.57720611,-111.886073,36.7,130.9,29.5,2504,4203.7,14.394843,35.934058,10.06623,34.001488,-10.289924,31.093466,-7.82929,8.500372,-28.4,6.6,-10.7,349.3,313.5,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-44.4,315.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.212,779,1978,7.309,FALSE,3.62,3.592,0.061,FALSE,FALSE,9.639,119.8,112.8,122.7,575,90,3,20,5,19491.5,4872.89,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,98.8,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:59.6,2m 46.7s,166.7,50.57721032,-111.8860795,37.7,130.9,30.8,2505,4205.8,14.555588,35.934058,10.513618,34.001488,-10.06623,31.093466,-6.934514,8.500372,-28.9,6.7,-10.7,349.3,315.3,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-44.4,315.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.212,779,1978,7.309,FALSE,3.62,3.592,0.061,FALSE,FALSE,9.639,119.8,112.8,122.7,575,90,3,20,5,19491.5,4872.89,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,99.9,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:59.7,2m 46.8s,166.8,50.57721499,-111.8860864,39,130.9,31.4,2506,4208.2,14.73157,35.934058,10.961006,34.001488,-9.842536,31.093466,-5.816044,8.500372,-28.7,6.8,-10.8,349.2,316.8,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-44.4,315.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1024,661,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.212,779,1978,7.309,FALSE,3.62,3.592,0.061,FALSE,FALSE,9.639,119.8,112.8,122.7,575,90,3,20,5,19491.5,4872.89,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,101,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:59.8,2m 46.9s,166.9,50.57721952,-111.8860928,39.6,130.9,32.4,2507,4210.4,15.067414,35.934058,11.408394,34.001488,-9.842536,31.093466,-4.697574,8.500372,-28.4,7,-10.7,349.3,317.9,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-44.5,315.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1024,661,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.335,776,1978,7.309,FALSE,3.674,3.661,0.061,FALSE,FALSE,8.655,119.8,112.8,122.7,575,90,3,20,5,19491.5,4872.89,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,102.1,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:59.9,2m 47.0s,167,50.57722442,-111.8860993,40.3,130.9,33.1,2508,4212.7,15.267013,35.934058,11.855782,34.001488,-9.618842,31.093466,-3.802798,8.500372,-28.4,7.3,-11.1,348.9,320.1,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-46.5,313.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1024,788,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.335,776,1978,7.309,FALSE,3.674,3.661,0.061,FALSE,FALSE,8.655,119.8,112.8,122.7,575,90,3,20,5,19491.5,4872.89,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,103.2,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,32:00.0,2m 47.1s,167.1,50.57722921,-111.8861053,41,130.9,33.4,2508,4215,15.616981,35.934058,12.30317,34.001488,-9.618842,31.093466,-2.908022,8.500372,-27.7,8.9,-15,345,321.4,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-49.7,310.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.335,776,1978,7.309,FALSE,3.674,3.661,0.061,FALSE,FALSE,8.655,119.8,112.8,122.7,575,90,3,20,5,19491.5,4872.89,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,104.3,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,32:00.1,2m 47.2s,167.2,50.57723435,-111.8861116,41.3,130.9,33.7,2509,4217.3,15.65858,35.934058,12.526864,34.001488,-9.395148,31.093466,-1.789552,8.500372,-27.1,9,-16.7,343.3,321.9,Sport,Auto Fly,,26,5,TRUE,,Mini 2,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-50.3,309.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1299,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.335,776,1978,7.309,FALSE,3.674,3.661,0.061,FALSE,FALSE,8.655,119.8,112.8,122.7,575,90,3,20,5,19491.5,4872.89,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,105.4,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,32:00.2,2m 47.3s,167.3,50.57723913,-111.8861174,41.3,130.9,34.1,2509,4219.5,16.20045,35.934058,13.197946,34.001488,-9.395148,31.093466,-1.11847,8.500372,-26.9,8.4,-16.7,343.3,322.3,Sport,Auto Fly,,27,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-50.3,309.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1684,1568,1014,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,40,7.335,776,1978,7.259,FALSE,3.674,3.661,0.061,FALSE,FALSE,8.655,119.8,112.8,122.7,536,89,3,20,5,20843.3,5210.84,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,106.5,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
